author_name,comment,date,like_counts,reply_count,vidid
Mini Moon FF,"I need permanent squad so, jisko mujhe join krna ho mujhe req. Bheje aur apna in game name btadena req bhejne se pehle<br />In game name :- ᴍᴍ ʟᴇɢᴇɴᴅ<br />Uid - 1681502918<br />Level- 55<br />League - heroic<br />Character - cr7<br />Contact me - 9988890225 (whatsapp no. H )<br />Anyone can join me above 55 level <br />:)",2021-04-04T08:17:58Z,0,0,H2PqFjFVEs
Preeti Patwa,Total gaming pleas play omelga,2021-04-04T08:17:57Z,0,0,H2PqFjFVEs
Jitendra BOSS,Ajju Bhai op,2021-04-04T08:17:56Z,2,0,H2PqFjFVEs
High School Gamerz,"Guys, hamne 50 ka target poora kar diya😊 , ab 100 kara do please🙏 , you guys are amazing.",2021-04-04T08:17:46Z,5,1,H2PqFjFVEs
Jaish Shah,Op ajjubhai,2021-04-04T08:17:38Z,0,0,H2PqFjFVEs
Chadan Sunar,Single boy,2021-04-04T08:17:18Z,1,0,H2PqFjFVEs
GAUTAM RAJWAR,AMUL : THE TASTE OF INDIA<br />COLGATE : THE PASTE OF INDIA<br /><b>TOTAL GAMING : BEST OF INDIA🤩</b>,2021-04-04T08:17:06Z,5,1,H2PqFjFVEs
Mohamad Forhad,You are nice person,2021-04-04T08:17:03Z,1,0,H2PqFjFVEs
Aniket And sagar,Op,2021-04-04T08:16:54Z,0,0,H2PqFjFVEs
Noob Master,Ajjubhai next video is omangel,2021-04-04T08:16:52Z,1,0,H2PqFjFVEs
Mahshar Faridi,Ajju bhai awm king,2021-04-04T08:16:41Z,0,0,H2PqFjFVEs
Mohamad Forhad,Hi vai,2021-04-04T08:16:41Z,1,0,H2PqFjFVEs
matra buildtech,Ajjubhai op op op,2021-04-04T08:16:27Z,0,0,H2PqFjFVEs
Abhishek Yadav,Tutorial video baas 1 he deye aaaaap,2021-04-04T08:16:23Z,0,0,H2PqFjFVEs
Dharmik Tank,Hiii,2021-04-04T08:16:15Z,0,0,H2PqFjFVEs
md parwez,Op,2021-04-04T08:16:13Z,0,0,H2PqFjFVEs
rudra sahoo,Ajju bahi mere sath coustom karoge please,2021-04-04T08:16:12Z,1,0,H2PqFjFVEs
Dharmik Tank,Hii,2021-04-04T08:16:10Z,0,0,H2PqFjFVEs
Dharmik Tank,Hi,2021-04-04T08:16:05Z,0,0,H2PqFjFVEs
Bharati Patni,Op,2021-04-04T08:16:04Z,0,0,H2PqFjFVEs
Kavy Mallick,❤💙,2021-04-04T08:16:03Z,1,0,H2PqFjFVEs
AYAN FF YT GAMING,Diamond giveways chal raha ha,2021-04-04T08:15:55Z,0,0,H2PqFjFVEs
S k p Pandey,I love ajjubhai94,2021-04-04T08:15:52Z,0,0,H2PqFjFVEs
1Ķ ŚÚβŚČŔĨβĔŔŚ ŴĨŤĤŐÚŤ ĂŃŶ VĨĎĔŐ ČĤĂĹĹĔŃĞĔ,Youtube: Life Changer&quot; <br />&quot;Tik Tok: gender Changer&quot; <br /> &quot;Dhoni: Game Changer&quot; <br /><b>&quot;Total gaming🔥😍: Mood Changer&quot;😇</b>,2021-04-04T08:15:50Z,6,0,H2PqFjFVEs
S k p Pandey,I love ajjubhai94,2021-04-04T08:15:47Z,0,0,H2PqFjFVEs
Munna Basfore,Ajju Bhai aap ke saath mujhe ek game khelna hai,2021-04-04T08:15:46Z,1,0,H2PqFjFVEs
GAUTAM RAJWAR,AMUL : THE TASTE OF INDIA<br />COLGATE : THE PASTE OF INDIA<br />TOTAL GAMING : BEST OF INDIA🤩,2021-04-04T08:15:46Z,0,0,H2PqFjFVEs
play 4 Rush,Op,2021-04-04T08:15:44Z,0,0,H2PqFjFVEs
S k p Pandey,I love ajjubhai94,2021-04-04T08:15:42Z,0,0,H2PqFjFVEs
Jayrus Jayam,Ajjubhai ka face revealed 🔥❤️,2021-04-04T08:15:38Z,3,0,H2PqFjFVEs
S k p Pandey,I love ajjubhai94,2021-04-04T08:15:36Z,0,0,H2PqFjFVEs
Mahshar Faridi,Mota bhai red,2021-04-04T08:15:36Z,0,0,H2PqFjFVEs
Hunkboy Malik,Chalo,2021-04-04T08:15:36Z,0,0,H2PqFjFVEs
Abhishek Yadav,Yes bhai no lag,2021-04-04T08:15:35Z,0,0,H2PqFjFVEs
jiana and meet,Op,2021-04-04T08:15:31Z,1,0,H2PqFjFVEs
S k p Pandey,I love ajjubhai94,2021-04-04T08:15:30Z,0,0,H2PqFjFVEs
S k p Pandey,I love ajjubhai94,2021-04-04T08:15:24Z,0,0,H2PqFjFVEs
Surendra Ninam,Op,2021-04-04T08:15:23Z,0,0,H2PqFjFVEs
S k p Pandey,I love ajjubhai94,2021-04-04T08:15:18Z,0,0,H2PqFjFVEs
Abhishek Yadav,Ajju bhai op,2021-04-04T08:15:14Z,1,0,H2PqFjFVEs
S k p Pandey,I love ajjubhai94,2021-04-04T08:15:11Z,0,0,H2PqFjFVEs
Hunkboy Malik,Custom Ajju bhai,2021-04-04T08:15:09Z,0,0,H2PqFjFVEs
S k p Pandey,I love ajjubhai94,2021-04-04T08:15:04Z,0,0,H2PqFjFVEs
Manas Deshmukh,Ajjubhai op op op,2021-04-04T08:15:02Z,0,0,H2PqFjFVEs
S k p Pandey,I love ajjubhai94,2021-04-04T08:14:59Z,0,0,H2PqFjFVEs
Divyanshu Kaushik,Op bhai,2021-04-04T08:14:56Z,1,0,H2PqFjFVEs
play 4 Rush,Nikalo,2021-04-04T08:14:55Z,0,0,H2PqFjFVEs
S k p Pandey,I love ajjubhai94,2021-04-04T08:14:53Z,0,0,H2PqFjFVEs
Keshaba Bariha,Motabhai raid,2021-04-04T08:14:50Z,1,0,H2PqFjFVEs
Manisha Yadav,Op,2021-04-04T08:14:48Z,1,0,H2PqFjFVEs
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:14:47Z,0,0,H2PqFjFVEs
Baban Kamble,ID HankAqs3535M DJ Aokl 🎁🎁🎁,2021-04-04T08:14:44Z,0,0,H2PqFjFVEs
shivam kumar,Free diamond topup and paytem money,2021-04-04T08:14:44Z,0,0,H2PqFjFVEs
Hunkboy Malik,Ajju bhai op op op op op,2021-04-04T08:14:42Z,0,0,H2PqFjFVEs
Shivani Tripathi,Bhai apke awm ki sensitivity kitni h,2021-04-04T08:14:25Z,1,0,H2PqFjFVEs
Dev gaming,Op,2021-04-04T08:14:23Z,0,0,H2PqFjFVEs
Tina Prajapat,Nubda me tu Tere papa to b2k h,2021-04-04T08:14:23Z,0,0,H2PqFjFVEs
samdani gamer,Op,2021-04-04T08:14:19Z,0,0,H2PqFjFVEs
raj 2244,I love abd cricket i love ff ajjubhai 94,2021-04-04T08:14:15Z,0,0,H2PqFjFVEs
krishna free fire,pagal,2021-04-04T08:14:14Z,0,0,H2PqFjFVEs
Knight Gaming,Noobda,2021-04-04T08:14:10Z,0,0,H2PqFjFVEs
36G GAMING,Ajju bhai plzz diamond dedo plzzz 940296924 plzz,2021-04-04T08:14:09Z,0,0,H2PqFjFVEs
S k p Pandey,I love ajjubhai94,2021-04-04T08:14:04Z,0,0,H2PqFjFVEs
S k p Pandey,I love ajjubhai94,2021-04-04T08:13:58Z,0,0,H2PqFjFVEs
Khaniya singh Singh,OP,2021-04-04T08:13:58Z,0,0,H2PqFjFVEs
S k p Pandey,I love ajjubhai94,2021-04-04T08:13:52Z,0,0,H2PqFjFVEs
TOTAL GAMING FAN,Me apka bahut big fan hu bro,2021-04-04T08:13:51Z,0,0,H2PqFjFVEs
Dev gaming,# op,2021-04-04T08:13:49Z,0,0,H2PqFjFVEs
samdani gamer,Mara pase crase bane ha,2021-04-04T08:13:45Z,0,0,H2PqFjFVEs
S k p Pandey,I love ajjubhai94,2021-04-04T08:13:43Z,0,0,H2PqFjFVEs
S k p Pandey,I love ajjubhai94,2021-04-04T08:13:37Z,0,0,H2PqFjFVEs
Zoya khan,Nice bro 🤘,2021-04-04T08:13:35Z,2,0,H2PqFjFVEs
Hunkboy Malik,Ajay bhai skyler 🎁,2021-04-04T08:13:34Z,0,0,H2PqFjFVEs
Music king,plese bhai,2021-04-04T08:13:33Z,0,0,H2PqFjFVEs
S k p Pandey,I love ajjubhai94,2021-04-04T08:13:32Z,0,0,H2PqFjFVEs
Raju Chavan,op,2021-04-04T08:13:31Z,0,0,H2PqFjFVEs
S k p Pandey,I love ajjubhai94,2021-04-04T08:13:27Z,0,0,H2PqFjFVEs
JD Gamer,Hahah,2021-04-04T08:13:26Z,1,0,H2PqFjFVEs
Raghunath Bonder,Ajju Bhai aap ID number,2021-04-04T08:13:26Z,0,0,H2PqFjFVEs
S k p Pandey,I love ajjubhai94,2021-04-04T08:13:20Z,0,0,H2PqFjFVEs
Chadan Sunar,Priya,2021-04-04T08:13:19Z,1,0,H2PqFjFVEs
1Ķ ŚÚβŚČŔĨβĔŔŚ ŴĨŤĤŐÚŤ ĂŃŶ VĨĎĔŐ ČĤĂĹĹĔŃĞĔ,I think that 99.9 ℅ viewer&#39;s are students😅,2021-04-04T08:13:18Z,1,0,H2PqFjFVEs
Khaniya singh Singh,Hi Ajju bhai,2021-04-04T08:13:17Z,0,0,H2PqFjFVEs
Music king,tume tumhare total gaming chanel ki kasam,2021-04-04T08:13:16Z,0,0,H2PqFjFVEs
TOTAL GAMING FAN,Please,2021-04-04T08:13:16Z,0,0,H2PqFjFVEs
TRIPAL-R GAMING,Streem pr ek bar mera ne lelo,2021-04-04T08:13:15Z,0,0,H2PqFjFVEs
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:13:14Z,0,0,H2PqFjFVEs
TOTAL GAMING FAN,Please,2021-04-04T08:13:11Z,0,0,H2PqFjFVEs
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:13:09Z,0,0,H2PqFjFVEs
Rina Pradhan,Sabko diamond dete ho mere ko nahin,2021-04-04T08:13:07Z,0,0,H2PqFjFVEs
Arjun Gaming,Ajju bhai opopopop,2021-04-04T08:13:07Z,1,0,H2PqFjFVEs
Khaniya singh Singh,Hi,2021-04-04T08:13:06Z,0,0,H2PqFjFVEs
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:13:05Z,0,0,H2PqFjFVEs
1Ķ ŚÚβŚČŔĨβĔŔŚ ŴĨŤĤŐÚŤ ĂŃŶ VĨĎĔŐ ČĤĂĹĹĔŃĞĔ,I think that 99.9 ℅ viewer&#39;s are students🙄,2021-04-04T08:13:03Z,1,0,H2PqFjFVEs
Rai Star,"Just imagine how many army&#39;s coming in second,minutes and hours❤",2021-04-04T08:13:00Z,18,5,H2PqFjFVEs
Mandeep singh,ajju bhai gaaane hi sunte rehna bhai,2021-04-04T08:12:53Z,0,0,H2PqFjFVEs
TRIPAL-R GAMING,Bro streem pr ek bar mera name lijia,2021-04-04T08:12:52Z,0,0,H2PqFjFVEs
Harsh rawal,Ha,2021-04-04T08:12:52Z,0,0,H2PqFjFVEs
JD Gamer,😃😃,2021-04-04T08:12:51Z,1,0,H2PqFjFVEs
Rai Star,"Just imagine how many army&#39;s coming in second,minutes and hours💋💋💋🤣🤣",2021-04-04T08:12:50Z,33,6,H2PqFjFVEs
Hunkboy Malik,Skylar gift,2021-04-04T08:12:46Z,0,0,H2PqFjFVEs
GAUTAM RAJWAR,YouTubers : Life Change🤩<br /><br /><br />Tiktokers : Gender Change😂😂,2021-04-04T08:12:46Z,18,2,H2PqFjFVEs
Sanjamma Reang,22.5 M subcriber ho ga ya ha face reveal kap kara ga,2021-04-04T08:12:44Z,0,0,H2PqFjFVEs
Rai Star,"Just imagine how many army&#39;s coming in second,minutes and hours",2021-04-04T08:12:42Z,31,3,H2PqFjFVEs
aisha kausar,Give me C R 7,2021-04-04T08:12:40Z,0,0,H2PqFjFVEs
Kalawati pateer,Ajjubhai opopopo,2021-04-04T08:12:40Z,0,0,H2PqFjFVEs
Rai Star,"Just imagine how many army&#39;s coming in second,minutes and hours",2021-04-04T08:12:37Z,26,3,H2PqFjFVEs
Rai Star,"Just imagine how many army&#39;s coming in second,minutes and hours",2021-04-04T08:12:31Z,19,4,H2PqFjFVEs
TRIPAL-R GAMING,Bro dekh rha hai,2021-04-04T08:12:29Z,0,0,H2PqFjFVEs
Rai Star,"Just imagine how many army&#39;s coming in second,minutes and hours💋💋💋💋",2021-04-04T08:12:27Z,8,2,H2PqFjFVEs
Tina Prajapat,Bhai Meri id me top up KR do,2021-04-04T08:12:25Z,0,0,H2PqFjFVEs
Rai Star,"Just imagine how many army&#39;s coming in second,minutes and hours💋💋💋💋",2021-04-04T08:12:21Z,96,9,H2PqFjFVEs
Kishor Bawane,Op ajjubhai,2021-04-04T08:12:11Z,0,0,H2PqFjFVEs
TRIPAL-R GAMING,Opopopopopopopopopopopopop,2021-04-04T08:12:06Z,0,0,H2PqFjFVEs
Sweety FF,"Ya ,, i can feel something went rong on yuotube in some day,s 💯",2021-04-04T08:12:00Z,1,2,H2PqFjFVEs
Adi Yogi Bhairav Tantro,Op,2021-04-04T08:11:56Z,0,0,H2PqFjFVEs
Kishor Bawane,Op,2021-04-04T08:11:54Z,0,0,H2PqFjFVEs
TRIPAL-R GAMING,Opopopopopop,2021-04-04T08:11:51Z,0,0,H2PqFjFVEs
JD Gamer,No leg,2021-04-04T08:11:50Z,1,0,H2PqFjFVEs
Kishor Bawane,Op,2021-04-04T08:11:50Z,0,0,H2PqFjFVEs
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:11:48Z,0,0,H2PqFjFVEs
Kishor Bawane,Op,2021-04-04T08:11:45Z,0,0,H2PqFjFVEs
TRIPAL-R GAMING,Op,2021-04-04T08:11:44Z,0,0,H2PqFjFVEs
DANGER GAMING,You are my inspiration 👍😘,2021-04-04T08:11:40Z,1,0,H2PqFjFVEs
TRIPAL-R GAMING,Ajju bhai op,2021-04-04T08:11:40Z,1,0,H2PqFjFVEs
Kishor Bawane,Op,2021-04-04T08:11:39Z,0,0,H2PqFjFVEs
Sanyam Chugh,Op op,2021-04-04T08:11:37Z,0,0,H2PqFjFVEs
Nikhil Yadav Nikhil Yadav,Op,2021-04-04T08:11:24Z,0,0,H2PqFjFVEs
neeta goswami,Happy birthday,2021-04-04T08:11:23Z,0,0,H2PqFjFVEs
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:11:19Z,0,0,H2PqFjFVEs
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:11:13Z,0,0,H2PqFjFVEs
Gopal Maji,Sar castom lagay,2021-04-04T08:11:11Z,1,0,H2PqFjFVEs
JD Gamer,Op,2021-04-04T08:11:11Z,1,0,H2PqFjFVEs
imran gaming,Op,2021-04-04T08:11:09Z,0,0,H2PqFjFVEs
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:11:09Z,0,0,H2PqFjFVEs
Rina Pradhan,Big fan,2021-04-04T08:11:08Z,1,0,H2PqFjFVEs
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:11:04Z,0,0,H2PqFjFVEs
imran gaming,Op,2021-04-04T08:11:03Z,0,0,H2PqFjFVEs
Zoya khan,Ajjubhai ♥️♥️👌,2021-04-04T08:11:02Z,1,0,H2PqFjFVEs
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:10:59Z,0,0,H2PqFjFVEs
Gangotri,Ajju bhai I am big fan you,2021-04-04T08:10:58Z,0,0,H2PqFjFVEs
Gamer H,Ajju Bhai op op op op,2021-04-04T08:10:58Z,1,0,H2PqFjFVEs
tejas dongare,Csk power,2021-04-04T08:10:57Z,0,0,H2PqFjFVEs
Rina Pradhan,Please Ajju bhai,2021-04-04T08:10:52Z,1,0,H2PqFjFVEs
S k p Pandey,Ajjubhai94 mai aap ka bhut bada fan,2021-04-04T08:10:51Z,0,0,H2PqFjFVEs
JD Gamer,Op,2021-04-04T08:10:48Z,1,0,H2PqFjFVEs
imran gaming,Now correct ajjubhai,2021-04-04T08:10:46Z,1,0,H2PqFjFVEs
shweta singour,Op ajjubhai,2021-04-04T08:10:44Z,0,0,H2PqFjFVEs
JD Gamer,Op,2021-04-04T08:10:43Z,1,0,H2PqFjFVEs
Kamal Kumar dhruw,RCB mai bhi ajju bhai,2021-04-04T08:10:39Z,0,0,H2PqFjFVEs
JD Gamer,Op,2021-04-04T08:10:36Z,1,0,H2PqFjFVEs
Music king,bhai Jadugar201,2021-04-04T08:10:34Z,0,0,H2PqFjFVEs
Jivesh Pujhar,Ajiu Bhai Op op,2021-04-04T08:10:32Z,1,0,H2PqFjFVEs
Rock King,Ajju bhai abhi 22 million pe hai bahut jald ajju bhai ko 30 million pe leke jaayenge love you total Army 🤗,2021-04-04T08:10:26Z,39,4,H2PqFjFVEs
Ratilal Saroj,Bhai kine din se request bhej raha hu 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳india ka ho to do na diamond do na,2021-04-04T08:10:24Z,0,0,H2PqFjFVEs
Sachchida nand Bind,Op,2021-04-04T08:10:22Z,0,0,H2PqFjFVEs
JD Gamer,Sahi hai,2021-04-04T08:10:18Z,1,0,H2PqFjFVEs
Rina Pradhan,M1014 Titan dice Nikal ke do,2021-04-04T08:10:18Z,0,0,H2PqFjFVEs
Skyfrost Gaming,Skyfrost gaming,2021-04-04T08:10:10Z,0,0,H2PqFjFVEs
Shadow warrior Gaming,Hello,2021-04-04T08:10:08Z,0,0,H2PqFjFVEs
Hemlata Sharma,Op,2021-04-04T08:10:03Z,0,0,H2PqFjFVEs
Muin Nizami,Op,2021-04-04T08:09:59Z,0,0,H2PqFjFVEs
AAYUSH STAR,Ajjubhai zeher,2021-04-04T08:09:58Z,1,0,H2PqFjFVEs
khan gaming,Hii,2021-04-04T08:09:55Z,0,0,H2PqFjFVEs
Hemlata Sharma,Op,2021-04-04T08:09:53Z,0,0,H2PqFjFVEs
Ajay Rk,Ye Bhai face revel kab karoge tum,2021-04-04T08:09:53Z,1,0,H2PqFjFVEs
Manish Yadav,अजवा मैं आपका बहुत बड़ा फैन हूं प्लीज भाई मेरा आईडी में प्रभु मार दीजिए प्लीज,2021-04-04T08:09:51Z,6,0,H2PqFjFVEs
Sana Khan,Ajju Bhai 😍😍😍😍😍😍,2021-04-04T08:09:51Z,0,0,H2PqFjFVEs
Raj Kamal,Op,2021-04-04T08:09:46Z,0,0,H2PqFjFVEs
GAUTAM RAJWAR,<b>Total Gaming Fans Attendance</b><br />👇<br />👇,2021-04-04T08:09:46Z,1,0,H2PqFjFVEs
_MR. _GAMING_,Give me 💎,2021-04-04T08:09:45Z,0,0,H2PqFjFVEs
Ranjeet Rajpoot,"R,r,s,liff",2021-04-04T08:09:40Z,1,0,H2PqFjFVEs
Super fire,Hi,2021-04-04T08:09:36Z,0,0,H2PqFjFVEs
Priyanshu Sharma,ab sahi h,2021-04-04T08:09:34Z,1,0,H2PqFjFVEs
Mr AAT,Thank you for 23<br />100 karwado please<br />Love you all ❤❤❤,2021-04-04T08:09:33Z,2,0,H2PqFjFVEs
SUDHIR KUMAR,Love you ajjubhai ❤️❤️❤️❤️,2021-04-04T08:09:31Z,1,0,H2PqFjFVEs
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:09:29Z,0,0,H2PqFjFVEs
Mr AAT,Thank you for 23<br />100 karwado please<br />Love you all ❤❤❤,2021-04-04T08:09:29Z,0,0,H2PqFjFVEs
Manish Yadav,भाई मैं आपका आईडी चेक करूंगा प्लीज भाई आप का आईडी में लूंगा प्लीज,2021-04-04T08:09:24Z,1,0,H2PqFjFVEs
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:09:24Z,0,0,H2PqFjFVEs
꧁ Anshika _ Gaming꧂,Ajjubhai ab to aapne jiske channel pe raid kiya ( Toxic mavi) usne bhi kaha ki revel ur face as soon as possible......🤞🏻🤞🏻,2021-04-04T08:09:24Z,16,2,H2PqFjFVEs
parbat chhetri,Hello ma parbat,2021-04-04T08:09:22Z,1,0,H2PqFjFVEs
Mr AAT,Thank you for 23<br />100 karwado please<br />Love you all ❤❤❤,2021-04-04T08:09:22Z,9,0,H2PqFjFVEs
Hard pro playing ff,Ajju bhai op,2021-04-04T08:09:20Z,1,0,H2PqFjFVEs
Sanjamma Reang,Tu na bola tha ki face reveal kara ga,2021-04-04T08:09:19Z,0,0,H2PqFjFVEs
neeta goswami,Op,2021-04-04T08:09:19Z,0,0,H2PqFjFVEs
Subhash Gorpekar,LoL RCB,2021-04-04T08:09:19Z,0,0,H2PqFjFVEs
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:09:19Z,0,0,H2PqFjFVEs
Mr AAT,Thank you for 23<br />100 karwado please<br />Love you all ❤❤❤,2021-04-04T08:09:18Z,7,1,H2PqFjFVEs
rehana akter rina,Ajjubai waha par jonty bha hai,2021-04-04T08:09:16Z,0,0,H2PqFjFVEs
Aditya Utpal,op,2021-04-04T08:09:15Z,1,0,H2PqFjFVEs
Mr AAT,Thank you for 23<br />100 karwado please<br />Love you all ❤❤❤,2021-04-04T08:09:14Z,3,0,H2PqFjFVEs
Poonam Devi,ajjubhai mere requast acapt kaya,2021-04-04T08:09:12Z,0,0,H2PqFjFVEs
_MR. _GAMING_,Give me 💎,2021-04-04T08:09:11Z,1,0,H2PqFjFVEs
Ranjith Kumar,Ajjubhai op,2021-04-04T08:09:10Z,0,0,H2PqFjFVEs
SNEHA VERMA,Ajju bhai mera top of kr wa do,2021-04-04T08:09:09Z,0,0,H2PqFjFVEs
Mr AAT,Thank you for 23<br />100 karwado please<br />Love you all ❤❤❤,2021-04-04T08:09:09Z,5,0,H2PqFjFVEs
Totalcgyy Gaming,Bbhy,2021-04-04T08:09:02Z,0,0,H2PqFjFVEs
Munna Yadav,Ajju bhai Mujhe alag kar do yaar please Tumhare har video ko like karta hun,2021-04-04T08:09:02Z,1,2,H2PqFjFVEs
Mandeep singh,ajju bhai op,2021-04-04T08:09:00Z,0,0,H2PqFjFVEs
Nitish kumar,Real legend is bhagat singh ❤ 💙 ♥ i you agree lthen 👍,2021-04-04T08:09:00Z,1,0,H2PqFjFVEs
Priyanshu Sharma,Nhi clear nhi h,2021-04-04T08:09:00Z,1,0,H2PqFjFVEs
Vicky Singh,Hi,2021-04-04T08:08:57Z,0,0,H2PqFjFVEs
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:08:55Z,0,0,H2PqFjFVEs
Hypre Gaming,Hi,2021-04-04T08:08:53Z,0,0,H2PqFjFVEs
deep sharma,Ajjubhai o.p,2021-04-04T08:08:51Z,0,0,H2PqFjFVEs
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:08:50Z,0,0,H2PqFjFVEs
Romeo bhai,Ajju bhai love you forever 👌 bye,2021-04-04T08:08:49Z,0,0,H2PqFjFVEs
aman gaming,Nood,2021-04-04T08:08:48Z,0,0,H2PqFjFVEs
Durga Biswas,Bhai please MERI I&#39;d pe SIRF chrono dedo Bhai please MERI I&#39;d 1838544127,2021-04-04T08:08:48Z,0,0,H2PqFjFVEs
Priyanshu Sharma,Plz Mujhe Yt per gameplay krna h 1000 dai dedo,2021-04-04T08:08:47Z,1,0,H2PqFjFVEs
Harvansh Attri,Big game play ajjubhai op ak dum jeher,2021-04-04T08:08:44Z,1,0,H2PqFjFVEs
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:08:43Z,0,0,H2PqFjFVEs
neeta goswami,Op,2021-04-04T08:08:43Z,0,0,H2PqFjFVEs
Rohit Verma,Ajjubhai bhai op ❤️,2021-04-04T08:08:42Z,1,0,H2PqFjFVEs
Babaji Pardeshi,Op,2021-04-04T08:08:41Z,0,0,H2PqFjFVEs
ANKIT FF#,𝓑𝓮𝓪𝓾𝓽𝓲𝓯𝓾𝓵,2021-04-04T08:08:40Z,0,0,H2PqFjFVEs
Rishabh bhai gamer,Recvest send karu,2021-04-04T08:08:39Z,1,0,H2PqFjFVEs
Hard pro playing ff,Op,2021-04-04T08:08:38Z,0,0,H2PqFjFVEs
Hard pro playing ff,Op,2021-04-04T08:08:38Z,0,0,H2PqFjFVEs
Mukta Madubpur,AjiuBaioop,2021-04-04T08:08:37Z,1,0,H2PqFjFVEs
TOTAL GAMING FAN,Please,2021-04-04T08:08:37Z,0,0,H2PqFjFVEs
aman gaming,Dam nhi ha tumara handar,2021-04-04T08:08:37Z,0,0,H2PqFjFVEs
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:08:37Z,0,0,H2PqFjFVEs
Narendra Rathore,Ajju bhai love ajju bhai,2021-04-04T08:08:36Z,0,0,H2PqFjFVEs
SHADOW GAMING,Ajjubhai Op,2021-04-04T08:08:36Z,0,0,H2PqFjFVEs
vikas Pal,Love u bhai,2021-04-04T08:08:34Z,0,0,H2PqFjFVEs
Murali Sahu,Please ajju Bhai reply me,2021-04-04T08:08:34Z,0,0,H2PqFjFVEs
K_S Gaming,Gift me crono,2021-04-04T08:08:33Z,0,0,H2PqFjFVEs
nirav katara,Ha moj ha moj,2021-04-04T08:08:32Z,0,0,H2PqFjFVEs
Mehul Patel,Please,2021-04-04T08:08:32Z,1,0,H2PqFjFVEs
study gamer,Nikalo,2021-04-04T08:08:32Z,0,0,H2PqFjFVEs
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:08:31Z,0,0,H2PqFjFVEs
Vicky Singh,Face dekhow,2021-04-04T08:08:28Z,0,0,H2PqFjFVEs
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:08:25Z,0,0,H2PqFjFVEs
Priyanshu Sharma,Op,2021-04-04T08:08:21Z,1,0,H2PqFjFVEs
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:08:19Z,0,0,H2PqFjFVEs
Ankesh Goswami,Ajju bhai mere ko please 1000 diamond bhej do my id 1380006651,2021-04-04T08:08:18Z,0,0,H2PqFjFVEs
_MR. _GAMING_,Plzz give diamond💎,2021-04-04T08:08:18Z,1,0,H2PqFjFVEs
Priyanshu Sharma,Op,2021-04-04T08:08:17Z,2,0,H2PqFjFVEs
GAMEASE,Guys abhi abhi 695 complete hua 🔥<br />ab bs 700 krado😍😍,2021-04-04T08:08:15Z,18,7,H2PqFjFVEs
KratoS Gaming,Ajjubhai tmhara kitna umar h bacche jaisa awaaz h tumhara,2021-04-04T08:08:13Z,1,0,H2PqFjFVEs
Prahlad Dhumketi,Ek bar name ledo bhai,2021-04-04T08:08:13Z,1,0,H2PqFjFVEs
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:08:13Z,1,0,H2PqFjFVEs
Priyanshu Sharma,Op,2021-04-04T08:08:13Z,1,0,H2PqFjFVEs
Pammi Verma,Ajju bhai aap amit bhai ke saath jyada video banaya karo,2021-04-04T08:08:12Z,0,0,H2PqFjFVEs
Asutosh Dhungana,Big fan,2021-04-04T08:08:11Z,0,0,H2PqFjFVEs
Murali Sahu,Hii ajju bhai,2021-04-04T08:08:09Z,0,0,H2PqFjFVEs
Totally Hacker Gaming,Mota bhai op,2021-04-04T08:08:09Z,1,0,H2PqFjFVEs
Varma SUNIl,"<a href=""https://www.youtube.com/watch?v=NFlpZL7_rNo&amp;t=3h01m15s"">3:01:15</a> best scene",2021-04-04T08:08:09Z,1,1,H2PqFjFVEs
S k p Pandey,Ajjubhai94 ooooooppppo,2021-04-04T08:08:06Z,0,0,H2PqFjFVEs
TOTAL GAMING FAN,Ajubhai please big fan bro,2021-04-04T08:08:00Z,0,0,H2PqFjFVEs
NAZMUN NAHAR,First view,2021-04-04T08:07:59Z,0,0,H2PqFjFVEs
